"","logFC","logCPM","F","PValue","FDR"
"MYPN",4.87431529934417,3.30615873147617,606.518952163134,9.05327254324188e-13,4.98134199033414e-11
"S100A10",-1.25238343587062,6.61597641555156,605.15418590944,9.19160225334675e-13,5.03851275580461e-11
"FDPS",-1.33442486038125,7.4926261122679,602.749546079187,9.44126500885583e-13,5.15605801006022e-11
"KRAS",-1.23495026371532,7.71882690237057,601.516302245091,9.5723153750122e-13,5.20045331620373e-11
"IFI35",3.16498848042642,5.3303852027289,601.317633298725,9.5936211763802e-13,5.20045331620373e-11
"SP6",1.70191235705685,5.36486195435981,598.865084141088,9.86116419666728e-13,5.32575642739566e-11
"CDKN2B",1.71123943309185,5.43377166462208,595.8369341178,1.0203370133755e-12,5.49031342932492e-11
"CNTNAP3B",-1.88084425456273,5.65322175015678,594.642406931417,1.03420881976518e-12,5.54457153336379e-11
"SP100",1.46919148603106,7.03447085903077,591.455692067289,1.07228488387563e-12,5.72772319722761e-11
"DNMBP",-1.06649439804673,7.51893990478012,589.626762969208,1.09486187688688e-12,5.82705397458778e-11
"F2R",-1.4155497285296,5.83249677282594,588.347201714618,1.1109811158218e-12,5.89142014897385e-11
"APOL2",1.51435528308028,5.57787083837958,585.471243708269,1.14821308390735e-12,6.06687606356244e-11
"ACAT2",-1.38179011492536,6.28208067761172,583.173876513613,1.17898356026454e-12,6.20705157842873e-11
"COL13A1",-2.48615353985573,4.91822261299129,581.992655811037,1.19517165867512e-12,6.26972487325055e-11
"GLG1",-0.968729675782462,9.22596888001436,579.125408598769,1.23553620291615e-12,6.45433198383438e-11
"KRT8P3",1.29970131271965,6.6502982751133,578.871706609692,1.23918234999827e-12,6.45433198383438e-11
"ANXA8",5.53771279128943,3.17399905350237,571.404568071084,1.35222624536479e-12,7.01815011601388e-11
"ANKFY1",1.17344081676196,7.23394630644376,570.685555521507,1.36372143179648e-12,7.05280101617429e-11
"FAM111A",1.20068392360368,7.0912598885112,570.097729423505,1.3732024910951e-12,7.07682804917884e-11
"KLHDC10",1.27741154986314,6.68342629108952,569.164901262872,1.3884035058543e-12,7.12630811455031e-11
"MSMO1",-1.34617244345887,7.46356775903465,568.725134378715,1.39563657417401e-12,7.12630811455031e-11
"DSC2",-1.29083101163219,6.9935546120936,568.61766176193,1.39741078769878e-12,7.12630811455031e-11
"PSME2",1.28395288654337,6.80277732324111,567.181639945461,1.42136700340917e-12,7.22330814649189e-11
"CDH1",0.976282473316256,8.20608492849347,562.711645898485,1.49900337978334e-12,7.59149254896502e-11
"SPATA13",-1.53193698131341,5.75972906408109,558.398392417387,1.57855531540266e-12,7.96680537801147e-11
"MBP",1.15507472273196,6.85420992370904,554.009794392726,1.66450075587616e-12,8.36971317894137e-11
"TMEM158",-4.87867665324098,3.38548178315057,553.746494667101,1.6698252584387e-12,8.36971317894137e-11
"ERAP1",1.74290969529929,5.36512829287682,553.013662451063,1.68474776525493e-12,8.41568883695264e-11
"HKDC1",2.50443872463247,4.19323866273604,552.582624557117,1.69359622568356e-12,8.43111372758661e-11
"SMURF2",-1.1835952795724,7.77696694553607,547.566502633577,1.80058194364623e-12,8.93332790752755e-11
"PLEKHS1",2.17739373925815,5.16516170446332,545.574488635714,1.8452008998812e-12,9.12377039549365e-11
"NTN4",2.46146362800747,4.5709317894915,542.710007036489,1.91160069423518e-12,9.4202652393354e-11
"SLFN5",1.07840545134902,7.69225394741986,541.772825600563,1.93391611079599e-12,9.49825375758729e-11
"SH3KBP1",-1.20267979367672,6.56445911317086,540.430180787539,1.96640809069291e-12,9.62553472086337e-11
"PDLIM1",1.3242281105873,6.7821331983397,537.867677861708,2.03017193833025e-12,9.90453216313383e-11
"PDZD8",1.03591804249182,8.40316840014324,537.228356626227,2.04644750616869e-12,9.95076601338372e-11
"UNC13D",2.0320890167447,6.12321964261142,532.026385534157,2.18457890640259e-12,1.05872506205657e-10
"ENDOD1",-1.11867412563335,7.39414781482118,531.397331594236,2.20199537047364e-12,1.06364370436476e-10
"PSMB9",3.20176470112327,4.62303377481088,530.359646301421,2.23107427975966e-12,1.07414484074218e-10
"CLMN",1.22689154368428,7.34862896350094,527.797993141619,2.30476183480215e-12,1.10598341685785e-10
"L3MBTL3",-1.44989218385346,5.60968492197587,527.504868222814,2.31337014444645e-12,1.10648645209537e-10
"KCND3",2.86933077827927,4.07730091239282,526.998684591991,2.32832229043038e-12,1.11001058771137e-10
"FOXC1",-1.71241002416019,5.80428502571131,525.798189967924,2.36422838436092e-12,1.12109821763385e-10
"CAT",1.07849366260476,7.04876324558532,525.709732796028,2.36689907931717e-12,1.12109821763385e-10
"LDHA",-1.12681042485544,9.88830981549902,521.453592741229,2.49957960506417e-12,1.18012409999094e-10
"CLU",1.30573578815259,8.09132100759121,517.411625802448,2.63352581973063e-12,1.23936604172275e-10
"SCD",-1.71099480366387,12.4896639985557,512.620082353906,2.8030919643285e-12,1.31493762788179e-10
"RAB3B",-1.02455063835582,7.61456464928983,511.740245103079,2.8355697097309e-12,1.32369937665082e-10
"MYH15",-2.38220459067146,5.02426859867881,511.62493882333,2.83985791383135e-12,1.32369937665082e-10
"EPSTI1",4.15376217680873,4.16591993181644,508.712764934127,2.95066364857708e-12,1.37098137017696e-10
"IFITM3",1.97991594368495,8.99743058463821,505.832526874148,3.06515228534191e-12,1.41966990026152e-10
"ALDH3B1",1.65922463006826,5.79707461878265,498.653060626643,3.37337514668718e-12,1.55749901094364e-10
"BTN3A1",1.53424622568527,5.71516591431178,498.208081382012,3.39361799833393e-12,1.56191801961055e-10
"CRIM1",1.14777843741666,6.41714389243123,497.01855106091,3.44841843892917e-12,1.58216464803032e-10
"MEIS2",1.29792758153337,5.72403081891137,496.161238349605,3.48854275465864e-12,1.59557224241199e-10
"TSPAN1",1.73329281352457,5.7099075048878,495.388785797727,3.52515396144218e-12,1.60729449780897e-10
"IRS2",1.28485061448856,6.15205799957826,493.436948913029,3.61964101221547e-12,1.64525049238465e-10
"NOV",2.609354081197,4.0207336305615,529.211326254056,3.84256850952245e-12,1.74117129118794e-10
"IRF1",1.42306371090414,5.75221971009993,487.086113442396,3.94776971887896e-12,1.78331967918248e-10
"PSME1",1.10350079419687,7.27627352860734,484.151888596891,4.11079387467858e-12,1.85124858922448e-10
"PNPT1",1.2628349626999,5.80594016213506,478.922116267887,4.42086339043491e-12,1.98477780927624e-10
"SMIM3",-1.90104839676591,4.94053181540937,478.628765208145,4.4390343854959e-12,1.98684120079872e-10
"SMAD2",1.03544979740839,7.87546188176755,478.130336318777,4.4701050146066e-12,1.99464807907872e-10
"IFIT5",1.22283817017499,6.00660823410417,475.30571650439,4.65096154780592e-12,2.06904173901786e-10
"TMEM51",1.47430144385157,5.97877485745697,472.427299317173,4.84393918140065e-12,2.14836041996909e-10
"TSC22D3",-1.97752785430728,4.74092223569817,470.935158737296,4.94757730677977e-12,2.18769611667761e-10
"NLRC5",2.52308416186194,5.75363466466352,469.687692212327,5.03617384953234e-12,2.22016386932998e-10
"HHLA1",-2.22974312258489,4.6117718853929,468.250880411903,5.14047841968854e-12,2.25934060512196e-10
"TAPBP",1.19178373794321,8.66284770915677,467.858599891251,5.1693843577959e-12,2.26524279822458e-10
"TRIM21",1.57348044500836,5.1718256903347,463.206789887693,5.52675000173922e-12,2.40766828128806e-10
"KITLG",-1.17934667883479,10.1086482565293,463.199820356875,5.52730624837926e-12,2.40766828128806e-10
"PVRL3",-1.71519649015518,5.56723255787889,461.584535092019,5.65797131109709e-12,2.45727205071861e-10
"TBC1D8",-1.16128076317164,6.57103353821908,460.56890481381,5.74193974734018e-12,2.48636183852281e-10
"TAP2",1.55363406936118,5.79478919074282,459.293192678694,5.84944099266078e-12,2.52544006986971e-10
"MITF",2.89529141006335,3.81919920307922,519.175460585504,5.99759316402924e-12,2.58178745731565e-10
"STXBP1",-1.07641947013167,6.57150045162236,456.587614460637,6.08515361288275e-12,2.60645678534188e-10
"BTN3A2",1.29984862770197,5.94015932392521,456.527444097178,6.09051804172537e-12,2.60645678534188e-10
"DBP",-1.49163336148987,5.41613726631611,455.963640050116,6.14104748667313e-12,2.62041898002763e-10
"IFITM1",4.35590571646372,4.56731088680988,453.785973638367,6.34077632499253e-12,2.69777913641252e-10
"LGALS3BP",1.55319555230421,10.0967899031948,452.708014625494,6.44239033007622e-12,2.73306738756509e-10
"DCUN1D3",-1.21646967084433,6.044886265715,450.56573844599,6.64992033267355e-12,2.81295473956677e-10
"ITGB4",-1.55163703760006,8.76122307843925,448.979715623256,6.80850282171238e-12,2.87173623338854e-10
"KRT8",1.39812690326826,11.2356948731911,448.320445055692,6.87569304333623e-12,2.89174262592727e-10
"SLC38A2",-1.09920280356608,9.17404396336475,447.838278378434,6.92531456821652e-12,2.90426659084289e-10
"TIPARP",-1.38834475918175,5.61090945837341,446.522466363696,7.0628302177292e-12,2.95347380190527e-10
"PSMB10",2.98180652442618,3.92644209699739,443.773430767325,7.3603501029579e-12,3.06911920532455e-10
"ELK3",-1.15176675935713,6.7475756493101,443.118381059397,7.43334616681005e-12,3.09075154822249e-10
"NFIA",1.71183771339334,4.93005059649733,442.648451974711,7.48622410557093e-12,3.10392000025881e-10
"PPFIBP1",-0.93739230373218,7.36038459805961,442.050446707381,7.55413778064524e-12,3.12323052422383e-10
"FGD3",2.355083646428,4.1739995395693,572.7219726704,7.81421041019226e-12,3.22165587503025e-10
"SOCS6",1.00378055022586,7.27212923494147,439.475138480436,7.8547875950916e-12,3.22928851802698e-10
"DHCR7",-1.34823808921147,7.86844380566522,437.352300987345,8.1129490307259e-12,3.32608184912337e-10
"KAZN",1.64679145582612,4.93938079343585,547.648349891509,8.29108588552081e-12,3.3896182407956e-10
"HLA-F",1.96572483946694,5.38153402008605,434.048141047309,8.53435622180741e-12,3.47935480953686e-10
"SAMD4A",1.3592705102939,5.40162533325985,444.650788115521,8.61105967109163e-12,3.5008741485027e-10
"SLC39A10",-1.53572979846728,6.26843826940797,430.244650780602,9.05083151078213e-12,3.66947285295865e-10
"DNTTIP1",-1.54456409244247,5.25078585233824,429.800584176749,9.11343297826629e-12,3.68464654889241e-10
"ABTB2",1.4556979809854,5.69044064252205,429.320491752612,9.1816717869953e-12,3.70200959433783e-10
"IGFBP3",2.06508561219944,4.63533108655762,427.729925941413,9.41196732920253e-12,3.78443829203869e-10
"CD82",1.74398212112598,4.91569770136452,425.556147070044,9.7374876364721e-12,3.90459915198372e-10
"ELF3",1.50580842380022,6.89197142409721,423.979317819862,9.98169359008545e-12,3.99158654055986e-10
"TIMM50",-1.21658993143314,5.95852201899792,423.805051082704,1.00091105151438e-11,3.99164418255163e-10
"GLUL",-0.856021803190694,7.77486591648374,419.695325970502,1.06813801377791e-11,4.24817064392757e-10
"PERP",-0.953057968780223,7.96826158927458,419.24120221334,1.07587900605188e-11,4.26736182454617e-10
"EML5",2.19536212450487,4.35865992994083,418.680424291002,1.0855268558903e-11,4.29399217913794e-10
"RAP2B",1.04514747046191,6.73125950890014,418.076208176024,1.09603312633115e-11,4.32386545471231e-10
"HMGCS1",-1.36143767426809,8.35097623933105,417.415960096035,1.10764711549149e-11,4.35793633933693e-10
"FARP1",0.926395090385398,7.59377278995183,409.544081531939,1.25755719720953e-11,4.92811058281439e-10
"KLHL24",-1.18156141004213,6.38089525130152,409.458931848428,1.25930128311874e-11,4.92811058281439e-10
"AGFG2",1.57935113565412,5.01328473617326,409.358038308468,1.27253130548481e-11,4.96660484988684e-10
"TMEM131",-0.927201946391104,7.32125920452787,407.805033089161,1.29373318515202e-11,5.03592523879919e-10
"TARID",-3.61530026504308,3.73055201688625,407.097109710821,1.30879986410901e-11,5.08105963159139e-10
"RBP1",-1.2445149584419,5.73964767605538,403.611228875554,1.38598476412762e-11,5.36647434068037e-10
"ANKRD33B",1.47450284133251,5.841977882219,402.855096078681,1.40340774900852e-11,5.41959784023448e-10
"ACSL3",-1.02345307013447,7.80272085475748,402.233929042168,1.41790869274093e-11,5.46118727025164e-10
"H1F0",-0.862622963888509,9.2355650881309,401.294163091327,1.44017471331553e-11,5.53238769136118e-10
"LIPA",0.999159238369726,7.18392109004407,399.112554817125,1.49342544102487e-11,5.72193056409423e-10
"ITGA2",-0.923905205554693,7.59610389972919,398.19871085743,1.51639909048891e-11,5.79478252960724e-10
"CNTNAP3",-2.17508966653161,4.63021611307515,396.562394074657,1.55855439081636e-11,5.92099780514921e-10
"SAV1",-1.21515105977968,6.13363257306992,396.544626784158,1.55901942762071e-11,5.92099780514921e-10
"PER1",-1.70055068409218,6.26599459348424,396.447513557472,1.56156405629106e-11,5.92099780514921e-10
"SHISA5",1.38733128178892,7.31988486271992,395.557579502,1.58510562076751e-11,5.99473019781738e-10
"PGK1",-1.01205931997032,8.73587582853234,395.280978982116,1.59250520373205e-11,6.007192309748e-10
"FAM117B",-1.3388925638841,5.45742610845134,394.092309940095,1.62475802462259e-11,6.11309985819442e-10
"CTSB",0.877500735242193,8.47875351034016,393.385879712479,1.64428026377948e-11,6.17068870273757e-10
"DST",-1.72280104654914,9.18142047020289,392.746701564257,1.66217582068986e-11,6.22189394158997e-10
"TAP1",1.56389904836003,6.71683772631261,390.987086320578,1.71260496036361e-11,6.39430770405147e-10
"USP46",-1.1982056614156,6.13710850033591,390.470718718346,1.72773466463072e-11,6.43438283754075e-10
"BBS10",-1.4760222569578,5.37332801663995,390.098347263641,1.7387402812081e-11,6.4589347095842e-10
"IRF7",2.08590745145477,5.71987695919031,389.776459822856,1.74831856597625e-11,6.47807355231099e-10
"SERTAD2",-1.06530571797481,6.82078645841945,389.122416139567,1.7679674786114e-11,6.53433636791829e-10
"SLC12A2",-0.955459616096794,7.22680643197083,388.009247334014,1.80199408827053e-11,6.64332127857113e-10
"PHLDA2",-1.65067204035913,5.88760635920992,385.968750975618,1.86633345410978e-11,6.86323025988712e-10
"TRIM38",0.921715339574773,7.31215169275438,385.201947678891,1.89118899317024e-11,6.93720353484703e-10
"MCAM",1.08374684298551,6.08286794033214,381.294696140998,2.02388167899504e-11,7.40538306344286e-10
"MFSD12",1.27911594969339,7.2439790603582,374.728519217006,2.27164447966779e-11,8.29121910334608e-10
"EXT1",1.09567362201356,6.25603643155394,370.226254239159,2.46163756776125e-11,8.95361016183688e-10
"ACSF2",1.1071097482249,6.29047203344607,370.141998879397,2.4653627324544e-11,8.95361016183688e-10
"C19orf66",1.69069948681202,6.11077776806375,369.570890268961,2.4907839463889e-11,9.02354302954157e-10
"MOV10",1.1006014569563,7.4632730567202,368.785384046824,2.52624049069422e-11,9.12939649921004e-10
"HIST1H2AC",1.73283666236573,4.75620938192524,428.872281761527,2.55767215907e-11,9.22021914289371e-10
"NEBL",1.04865936743837,7.13057378056344,367.076476028912,2.6053937070843e-11,9.35126420483353e-10
"PEAK1",-0.981628789068578,7.25908952322514,367.046606153784,2.60680226535398e-11,9.35126420483353e-10
"DENND5B",-1.29163111144495,6.61666095460653,366.446254347458,2.63529853962094e-11,9.43037394276088e-10
"ASNS",-1.28330946837782,5.69355281532832,366.201915697212,2.6469983513012e-11,9.44913850479129e-10
"NR4A2",-1.35900257237608,5.55465494010891,365.77503170271,2.66758216893489e-11,9.49944832713651e-10
"ARL4C",0.955715050137781,7.49427283002509,364.961085261522,2.70733987381318e-11,9.61762776532275e-10
"BNIP3",-1.24159533937484,5.89057356223182,364.544964916888,2.72792747463132e-11,9.66729939920195e-10
"LGALS1",-1.78432002843112,7.12863226705667,363.75738383258,2.76738602919571e-11,9.7834449090117e-10
"KIAA1462",-1.22686455633924,6.43466098428144,361.729789724093,2.87201466957049e-11,1.01288690852611e-09
"PIK3R1",-1.1546754690179,6.00546333705996,360.240450882836,2.95175811406789e-11,1.03850797493985e-09
"HMGA1",-1.20414349836212,9.63946797459153,359.941917969418,2.9680458955756e-11,1.04173428603464e-09
"MLLT4",0.882639538115584,7.855311612696,359.34231781453,3.00107176800941e-11,1.05080589465516e-09
"FLNC",1.04877478622897,7.14795527035027,358.634549426015,3.04059857694537e-11,1.06210503036211e-09
"ADAR",0.770954196958745,9.63407514949601,357.94526830452,3.0796671191431e-11,1.07319066561377e-09
"HSPA1B",1.24719908562891,7.09412577079824,354.580725206692,3.27881955970106e-11,1.13987655761959e-09
"KLF10",-1.15558951475058,6.58832568835314,354.405093129287,3.28961394589001e-11,1.14091918748925e-09
"HELZ2",1.6030507699009,8.13391131585505,353.387588034746,3.35295693064865e-11,1.15773153451436e-09
"FTH1",1.07204420974321,11.0477360536882,353.372457567419,3.35390933748353e-11,1.15773153451436e-09
"HDAC4",-1.36045089275842,5.45142058027963,349.50938177692,3.60753954678908e-11,1.2423517366307e-09
"LRP8",-1.1282399714172,6.69056208914414,349.216127492624,3.62767381032389e-11,1.24635290816668e-09
"VSNL1",-4.51606526863242,3.2180160010274,792.050447394795,3.67753372721776e-11,1.26052420682808e-09
"RIN2",2.76893435983733,3.79143163201556,535.956235283706,3.93071450284702e-11,1.34415741737544e-09
"ENO1",-1.05691578305253,10.8256766500282,343.659416190909,4.03462219722514e-11,1.37647390392977e-09
"FADS1",-0.806302282012968,7.33602516149418,341.410663634031,4.21399740087634e-11,1.43432711533084e-09
"ISG15",2.41458421986418,7.35133381263692,340.380048047779,4.29924706341087e-11,1.45994849234528e-09
"DEPDC1",-1.36337158408447,5.38177084571611,339.922982848729,4.33768536603978e-11,1.46959173651292e-09
"ICK",-1.07486056680572,6.00025124318858,338.87837421691,4.42702218162075e-11,1.49639484180603e-09
"LRRK1",-0.941077469934834,7.64555554697621,338.450104105367,4.4642564354362e-11,1.50380699385503e-09
"ADGRG6",-1.06243349499211,6.65530346213798,338.390119434301,4.4695001525481e-11,1.50380699385503e-09
"KIAA1671",0.824229525093988,7.09857749795286,337.756219743376,4.52534755719431e-11,1.51910520291504e-09
"C2CD3",1.02786204955293,6.22036720413741,336.597433673738,4.6295173454351e-11,1.55051752557868e-09
"TMEM97",-1.07631352901396,6.48854145699326,336.296374472339,4.6570289865473e-11,1.5561706905732e-09
"SH3RF1",-1.10660437908429,6.00480214917962,336.064491377899,4.6783468282693e-11,1.55973312479611e-09
"NF2",0.880918674349894,6.96970097209498,331.348434919813,5.13713634375426e-11,1.70837273401834e-09
"TRIM56",0.866997221302997,7.58478728893031,331.247257516632,5.14752921359721e-11,1.70837273401834e-09
"ZBTB18",1.90019675460695,4.50675403249777,572.169892806223,5.29782791301719e-11,1.75427622929682e-09
"PTPRJ",0.945316320958221,6.88263047530674,329.233160004853,5.35951271890896e-11,1.77069589512306e-09
"SCNN1A",-0.862775906915415,7.86772350414432,326.81891888933,5.626914376869e-11,1.8548540274742e-09
"EGR1",-1.35865644332768,6.76960134454664,325.201567844505,5.81460251829149e-11,1.91241623500482e-09
