"","logFC","logCPM","F","PValue"
"TNFRSF12A",0.373738975947911,5.01306096335154,17.4496735369238,0.0884552283272605
"MAP3K9",0.314973887584034,6.15560745351779,38.3553149278065,0.0299932996741727
"RALA",0.175156169175844,5.91056341889527,6.58204247722875,0.268102096081149
"BAIAP2L1",-0.026375229558267,6.43472672454576,0.255525876985449,0.84075751680174
"KDM7A",-2.39237306154827,5.48023520832132,1084.02160686405,1.78063634423611e-14
"ETV1",-4.14169943546193,5.63462458023796,2094.30152055496,2.00191950099675e-16
"AGK",-0.0824096853957969,4.83046146924575,1.4780239902623,0.724986879844583
"ALDH3B1",1.65922463006826,5.79707461878265,498.653060626643,3.37337514668718e-12
"TTC22",-0.561125932944082,1.70459831075856,5.03352478775644,0.581979523823261
"PHTF2",-0.348505152710799,4.84425455256159,22.1414276224465,0.136644786877064
"FARP2",0.295920282127335,5.70917966137294,25.8955532320078,0.0820886887428956
"USH1C",0.0241955122336768,4.96513903952053,0.13974905458701,0.913486892561303
"GGCT",0.0913599825811321,3.89228868592647,1.21344317463225,0.784916716576457
"DBF4",-0.628663501856697,4.68229755960669,57.5577180503814,0.0122655891963119
"TBXA2R",-0.352105737859747,1.88825899877282,3.13636545606501,0.691325662058698
"IFRD1",0.164160078105287,5.19286471518216,7.31073494749036,0.423068779916636
"COX10",0.0803178654947174,4.27703258746056,0.887356858748937,0.780513012430574
"GTF2IRD1",0.0477714982990774,5.2728298767213,0.410776606159336,0.810288681905993
"PAF1",-0.115137462097815,6.08999213044094,4.40901614843784,0.438096264360859
"VPS41",0.131308136747199,6.39267281671361,5.34395228582086,0.324246115433747
"ARHGAP44",1.31354519529431,4.50998216541133,327.616301887281,1.88891890634691e-06
"ELAC2",-0.0358547618995114,6.423630524725,0.458910742117722,0.785567796669489
"ARSD",0.567971443541695,5.98167093734572,95.3938369251858,0.000254052088951729
"PNPLA4",0.370809640227149,4.03663851930338,16.7660750484463,0.242244921718821
"ADIPOR2",-0.43644514106415,6.97588801849167,78.9526511699999,6.50081079076591e-05
"CDKL3",0.53368225301003,1.58411293769293,4.38551143613593,0.633193977282751
"MARK4",-0.0305611839705062,5.87285491526688,0.195567270977692,0.848815878260958
"PROM1",0.732837688805867,6.01881736213897,179.823877616559,1.96993389756313e-06
"CCDC124",-0.439532403181108,5.29956290106664,46.9337215960378,0.0269265549245358
"PAFAH1B1",0.0625019923142188,7.21484673537707,1.46378789376782,0.530632743970415
"KIAA0100",0.293342659151874,8.23390449504118,46.0383032923203,2.71701521624717e-05
"GAS7",0.101207264472537,4.65836387705725,2.17819794544054,0.685057038159297
"TRAPPC6A",0.912173966689638,3.37548718308852,54.4989316447473,0.0304941055921877
"SCN4A",-0.484806597492882,2.08941276896959,8.55867838759536,0.535568789604742
"ST7L",0.214385322663275,3.73458908470491,4.16413055410805,0.547787458206408
"PAX6",0.375358233660466,2.93986835438524,10.2711715615977,0.453770731187525
"RPUSD1",0.270701703887966,5.08882619774698,7.76015782844499,0.203872795077969
"RHBDF1",0.805097666974672,4.43204791098971,78.8538975988232,0.00353036079359525
"LUC7L",0.330149468063266,5.15512833012937,21.9219731441261,0.11263293367684
"CACNA2D2",-0.0578332002310765,5.33046850324496,0.609804497734883,0.766733948545787
"BAIAP3",0.0922910388399015,5.79519941292538,0.956380003017619,0.575457788578113
"TSR3",0.149787652378758,4.45062776993193,2.66793913241718,0.578848698290909
"PIGQ",0.92548918087698,4.2757391198717,79.3975880477131,0.00167474298073608
"CRAMP1L",0.0297581522072621,4.79940771950515,0.121490509535983,0.899990263657714
"TEAD3",0.54274321820913,5.66690949551954,57.067069662048,0.00177702798754168
"DNAJC11",0.203002388114513,6.27689548177466,12.7871994070636,0.143721645479825
"MYLIP",0.216172690898447,4.77075954979903,8.80804696628471,0.366615904156553
"E2F2",0.347918536854576,4.43462332190183,22.2055106761128,0.20092028576152
"PSMB1",-0.254465520610786,6.87545408434941,25.5046788042871,0.0239438658065624
"SYN1",-1.72243747720385,1.59512234038365,40.4430989141558,0.149433377987082
"JARID2",-0.937555666520088,5.77707535011324,262.017363932579,4.16418305515529e-08
"CDKL5",0.360358810784856,4.50326206798414,21.3417635768681,0.17408406810826
"CDK11A",0.396858410660845,2.38278647236773,6.22115731177361,0.546725268121607
"NADK",0.794118318479401,6.20105359332435,137.67874843681,4.10787685441938e-08
"DLEC1",1.42162791477507,2.18222283259111,61.9633854321867,0.0653241135791793
"CYTH3",-0.0189973266880711,5.58084188954911,0.0932724459994234,0.915018290904784
"ADAM22",-0.0548675782582883,5.5085007273892,0.848704501079943,0.764053126886892
"SYPL1",0.142568709848582,6.76773194392746,6.49668275219209,0.221720901639106
"CYB561",0.534932181411092,6.67437660255476,83.0856208126875,1.03807385242034e-05
"SPAG9",-0.489472114009873,7.02967699877881,62.7851077020351,5.19428837737052e-06
"CELSR3",0.342810531151092,5.5384817905346,26.3014178391476,0.058373127251418
"AASS",0.482577408013583,4.5748486126224,39.2941355162824,0.0621476149946736
"PLEKHG6",0.0835212286044927,4.62948932977752,0.883875256512534,0.740578466965861
"SS18L2",-0.072930844910435,3.34278058519366,0.545677650479222,0.861883481829747
"MPND",0.347966213336829,3.59329106121674,7.43686687133087,0.357656846399631
"MGST1",0.572763722102504,6.4121920695936,83.3597663778235,1.71948427584889e-05
"CRY1",0.0934980306109639,3.69552782470828,1.05596802208928,0.796258688064832
"NFIX",0.885436467534022,6.84004201722582,221.198825572128,7.28179774010615e-10
"ST3GAL1",0.471800451333915,5.11559050956421,50.6302926541422,0.0258448865774642
"MMP25",-0.258152857236953,2.16475372198105,1.34983262999089,0.728569238576353
"IL32",2.49919969097856,1.44302030612791,47.138550376139,0.081100328730959
"PKD1",0.45659846955757,6.94827805121483,23.8408144710614,0.000254828027819995
"MAPK8IP2",0.987801777716506,3.9922499399746,80.0071427740057,0.00273382528204995
"MED24",-0.146974854578411,6.27061506164381,5.53480839829266,0.291391667193841
"RHOBTB2",0.876337065827639,5.45824491334372,108.09625127717,3.78378325654578e-06
"HEATR5B",0.383708867535324,5.56937250956803,29.3504093075096,0.0322753573007811
"SEC62",0.229667764072577,6.47273363893754,13.8373848996064,0.0762878284787131
"RPS20",-0.313582235788185,8.27114217036332,42.761063095497,1.43566269794883e-05
"CSDE1",-0.287681104616955,9.1896334985353,33.7764520859112,4.84697416489952e-05
"UBE3C",0.026771517038756,7.10735753759532,0.303416804758484,0.796010646869894
"REV3L",1.95243017783219,7.07101754138318,730.093523273143,2.59236834941977e-13
"FAM76A",-0.34560577025152,3.94888894119242,13.9645388421592,0.293692414362435
"POMT2",-0.0871026159926942,5.17004187608324,0.874534251177656,0.673548777547681
"VTA1",-0.0836936017566444,5.98113780211089,2.15119431742549,0.587564997912405
"MLXIPL",0.351155881279934,6.51480363914018,22.3368411760842,0.00602173319859504
"BAZ1B",0.0338278764791963,7.79512831450214,0.643981655778099,0.677638549987429
"RANBP9",-0.431612853260025,5.89824627777117,51.4027950435202,0.00700627773504566
"ETV7",2.76772045392855,3.39876454922692,355.752729241878,1.81684675902529e-08
"SPRTN",-0.127226079285467,4.13580090694449,2.66733578699375,0.676311244291822
"METTL13",0.309132717008537,5.22287976304275,23.7029820552251,0.127728643955959
"DYRK4",-0.000530990234160847,3.8178475042863,4.06313734924668e-05,0.998770403425766
"ZNF207",0.0529851590964024,7.55277270219885,1.33307907611527,0.549587973292888
"UQCRC1",-0.267869554449061,6.75544148105933,22.1412172649625,0.022728346136605
"STARD3NL",-0.408089477915841,4.8069379978365,31.620272866671,0.0861309954841769
"CD9",0.188654628767894,7.9439210659025,15.2331485795815,0.014617911859431
"NCAPD2",-0.510590191939168,7.72115742325515,151.297053610064,8.34739502540077e-09
"GIPR",-0.189229629338798,3.92451163306152,4.75471288476698,0.567804204678293
"PHF7",-0.330239769161606,2.83407962312127,4.8865710043493,0.531155252935159
"SEMA3G",-0.367791996274899,3.17055574337772,11.1482612292268,0.417569670975953
"NISCH",0.134052175513162,7.22514827900129,5.98911249572901,0.177218205741781
"SLC6A13",-0.154040013019007,1.64722694977966,0.437833351623206,0.88407894104769
"IDS",-0.280212662458119,6.75850545723679,27.598861979203,0.0170847078891785
"PRSS3",-1.4837919512022,3.09002583576964,88.975445804338,0.0030285589517423
"ZNF200",-0.32110763724293,3.78050407369129,10.4871682549635,0.3611627076689
"LRRC23",0.0859568441344789,2.95179145622935,0.550860108597659,0.862707027951038
"HFE",0.808880997853369,5.0332498578939,139.166683622246,0.000246241394887036
"SCMH1",-0.0605423539962073,4.86217075320833,0.815605140353879,0.793665161529913
"FYN",-0.466882127389316,4.29971315279,34.5479400460857,0.105353250062106
"HIVEP2",0.293494316827292,5.90139665377928,20.5142829609344,0.0646764139563558
"TCEB3",-0.146506574315544,5.58724285290463,5.55821458362702,0.410081537224883
"LYPLA2",0.0240511697457915,5.87177212846785,0.0553368427059448,0.880766445766454
"CLCN6",-0.662747942791817,5.51140746585975,102.782773225298,0.00035336061892212
"MRC2",0.290398657383284,6.82110972617472,18.0924408906187,0.0113125949127863
"TSPAN9",0.55067515892604,5.0363295163466,54.7576495790549,0.0116854045274508
"BTBD7",0.164964634669768,6.44800202557627,9.76216787363266,0.206684019868521
"APBA3",0.223431873729084,4.16172489706159,7.15443126021793,0.458643624234337
"MKS1",0.0122445258065142,4.68115691628554,0.0151762032450562,0.96054230862808
"ABHD5",-0.0534198730191869,3.79477923477917,0.36003654851663,0.878053493100141
"AKAP8L",0.156823108443858,6.70028861734166,8.20701012001648,0.189414893835763
"MBTD1",-0.28512194829079,6.33586144605454,24.8204154168224,0.0366579434518782
"UTP18",-0.0291827125166313,5.49347955285431,0.159910078825536,0.873844433948626
"RNF216",0.0543444095923228,6.38988479090232,0.836754297762734,0.683565736247983
"TTC19",0.243077229733859,6.4024725608362,20.918826232672,0.0672823720189213
"PTBP1",-0.258296595941424,8.54387480200944,26.6908974544872,0.000151666092385322
"DPF1",0.242970692625809,2.53793153481676,3.55056437054361,0.688577680102391
"SYT7",0.134958559513121,6.82628882579778,5.0316651704274,0.237684045936739
"LARS2",0.0805593351666973,5.18548618098626,1.55611717168432,0.694945688755587
"PIK3C2A",-0.14406883125894,7.38645255458061,5.51064256208725,0.125414680608737
"PLAUR",-0.428263987653087,5.40399375677662,40.957661384356,0.0250962166525149
"ANLN",-0.516301617880133,6.68975073387332,101.648100831693,2.04052467329875e-05
"WIZ",0.0839929863599046,5.74788169865106,1.26102619689501,0.616298312164067
"RABGAP1",0.086297105530372,5.93154575038047,2.25014488482973,0.582413899525545
"QPCTL",-0.176235823362885,4.19443424128488,2.85655382653812,0.554406370496594
"PPP5C",-0.0869223832061915,6.28641293300819,2.40045113488807,0.530032669824565
"CEP68",-0.285069012726098,5.2069458840681,17.5328898697308,0.163595473820448
"MAP4K3",0.144707062665858,5.34450159921615,4.07463360015721,0.455464262154246
"TMEM159",-0.281126451313266,4.9201906108877,14.7882729858295,0.216172441563938
"BRCA1",0.68566669251332,5.49004887956416,101.029349841965,0.000226338810077996
"ERCC1",-0.329265630934053,5.96699280814703,21.3948461918801,0.0345021614723333
"CD22",-2.31648782507046,2.47560412968728,228.874720753083,0.00141465548326468
"SEMA3B",0.845950682206765,6.21876987160607,111.899060638481,5.51105618208908e-08
"MBTPS2",-0.0962842842366276,5.04552566083861,2.25540961640281,0.656392276918535
"PRICKLE3",0.193831478330563,4.12189891252928,6.18230343210363,0.526591150806102
"EXTL3",-0.59874370083676,6.57785948433284,108.069052314776,2.19493643831005e-06
"ELOVL5",-0.0222037229964902,7.27955074547816,0.246419481178899,0.819864856156047
"ALOX5",3.07032477793045,4.46108756073448,730.586235033106,2.58058075426604e-13
"CALCOCO1",0.0376782580444378,6.25631757018189,0.545267716332723,0.787533817123491
"UBR7",0.162023304022162,5.14119926897687,5.51231035745655,0.437809703153553
"MAP4K5",-0.251564932550676,6.02567186460534,18.7775793060721,0.098485425488712
"PSMC4",-0.129826210754532,5.7829533877253,5.49961803144125,0.433422030283589
"MAN2B2",0.340163653320739,6.48596222905526,35.0102399461235,0.00843395971893672
"SLC25A39",0.378096841648553,7.62068077785618,16.3098870516573,0.00126304814780517
"MVP",0.150609626407048,7.36565087105501,5.05489886941473,0.111267223226039
"NUB1",0.395282886100668,6.30096084674175,53.540154078073,0.00418235082130428
"PGM3",0.121997077042769,6.24496724807334,4.57895034763278,0.384780017390328
"RWDD2A",0.140920411318122,3.88952136759936,2.10411977462514,0.674145359716821
"CLK1",0.13797438061932,5.96687835409017,5.27316620738784,0.373344857710641
"POLR3B",0.281957262065408,4.05964789310424,12.2858959337305,0.368991977210885
"ANGEL1",0.0424884888468052,5.40152589846012,0.377466202577885,0.822985256148038
"RNF14",-0.276206615458856,5.33519691053227,19.0884939217058,0.157208937120333
"DNASE1L1",-0.0372057623836363,4.52867217501765,0.20012362207175,0.887113992053181
"DDX11",0.515014119320414,6.0710904116911,43.7580805714854,0.000604783085548536
"HEBP1",-0.0387833806208713,4.71641347881589,0.297760305474402,0.873864743822929
"GPRC5A",0.77898254453475,8.69814612167284,206.134876680214,1.15046329157146e-09
"MAMLD1",0.15135096574874,3.61823858061412,2.34726487905306,0.685486093547818
"TACC3",0.149865047624789,6.2675330532583,8.60880924091548,0.281873592074742
"UFL1",-0.0469820252361287,5.67672742739071,0.353007116668301,0.784811883053543
"POLA2",0.540195456915976,4.25641531685932,35.6117819511058,0.0646480123891906
"ZC3H3",0.622967817826821,5.55934773979956,95.6297201353806,0.000576108899742915
"CAPN1",0.214116677009369,8.24148524356245,18.7013934979141,0.00211501576172551
"ACPP",-0.944855856637007,1.84266246977983,19.9765250332475,0.313310273141167
"MDH1",-0.0665508306034015,6.59794793761133,1.71832489867116,0.591338750166089
"SLC30A9",0.0861931106070856,6.51536013133118,2.32694321324092,0.499119630497856
"MTMR11",0.0435182010417329,4.95225100283733,0.391860336952643,0.845798627207063
"COX15",-0.101516030764736,6.42499937396445,3.53087954843124,0.441226394045526
"CCDC88C",-0.363105145008491,4.86924831100459,23.4366885233251,0.117681239714152
"YAF2",-0.21995577484991,3.6784644402442,5.66018261893464,0.547432704550122
"ZMYND11",0.402484533392448,6.50296387150772,50.9596005081489,0.00173504035557435
"WAS",0.321476943610633,1.72363029877202,2.17430895926889,0.746559652528229
"BID",0.604562633735446,5.11136580803643,96.1487536131233,0.00449779842713577
"NPC1L1",-0.347610543941383,1.37102113147998,1.43518189032806,0.799773022155949
"XYLT2",0.160758449804009,5.92253741869373,3.76493798906451,0.307361453895269
"RGPD5",0.549302249471893,6.16592774478869,72.5241194625714,0.000156840692410404
"NUDCD3",0.144869968382498,6.31554742609714,6.01357332860382,0.289995062668327
"ISL1",-0.74673708097175,1.7537216109411,13.0188246072738,0.450343006382336
"CHDH",0.0953975596463473,5.54304323828873,2.82458207200735,0.597005542236057
"IL20RA",1.33153412558074,1.77375322784355,36.7687061540824,0.181872025616253
"GLT8D1",0.142833073015169,5.10812823624698,4.96001282700256,0.499134868461715
"ATP2C1",0.0490181675532126,7.1802093938438,0.796198331609475,0.627046733703428
"SLC38A5",0.481111301513285,5.16328429795366,52.2998332850754,0.0207795680484987
"RALBP1",-0.340353736569293,7.00285774707167,53.4470779023634,0.00161850735491061
"RUFY3",-0.148869744886728,4.85151075938982,4.64208079094314,0.522174659410548
"CNTN1",-0.134479162524032,4.03420227755171,2.64483519514599,0.671436680870496
"WWTR1",-0.537265109686098,6.91777353590241,126.70738695642,1.58075113510264e-06
"AGPS",0.273986685870427,6.50088443395284,21.486855971923,0.032769734601317
"CXorf56",-0.213535055811201,4.50784329454056,8.73504651493144,0.419878535824122
"TTC27",-0.0259380320466788,4.23251916780075,0.0967803063466318,0.929532254903264
"PHLDB1",0.926195550048007,6.66073864567168,282.015642017746,1.48792921510199e-10
"CYP24A1",1.20460212355506,7.29756783939806,698.10662629721,3.50818058793163e-13
"PRDM11",0.867372356573624,4.6241288528332,111.563548602031,0.000753088480306984
"SYT13",-0.944560528017961,2.49505274757257,28.0837701963815,0.13876387366735
"SNAI2",3.28804509421658,2.25411589200518,302.418250230153,0.000242262433059105
"CD74",0.278912476940749,1.5722340087064,1.02399195424468,0.804177054398695
"ZRANB1",-0.272327117517287,6.35878123498613,17.1236934122687,0.0441503671582733
"NCDN",0.0504837315764727,5.21027959841285,0.319663227646514,0.804157831078813
"ADGRA2",0.356319039635792,4.59834681943633,17.7944460854475,0.163629030897155
"ZFP64",0.112346896511805,4.75387957275285,2.34750704820901,0.640848772242276
"MNAT1",-0.279938306486193,4.07869975802442,9.90789983083612,0.370146384546557
"SAMD4A",1.3592705102939,5.40162533325985,444.650788115521,8.61105967109163e-12
"RUNX3",-0.0932938759166757,4.95608308185993,1.65824325566031,0.676567370918875
"MRE11A",0.108599672495679,5.1165561369999,1.36406899099811,0.606197287572608
"PLEKHB1",-0.858368665643319,6.19051951818861,125.577170403681,2.69456509678724e-08
"SERPINB1",-0.612562635864029,6.32016360967329,130.015762329122,9.91697541160963e-06
"SLC7A9",0.316168929273787,1.65606162878522,1.54644959921336,0.763092849338974
"SPAST",-0.304426067498964,4.91391939812019,19.8445346305233,0.181718701213403
"OSBPL5",0.175620050634512,5.56899976919015,4.02801709083264,0.326017051606015
"AQR",0.222681807575546,5.96966110499669,10.5602539986491,0.15059050802529
"CPS1",-0.114923557912233,6.21383100211895,3.56847009376474,0.418641725812078
"FHL1",-0.639650699721102,4.41067784869942,69.5480075718203,0.0214694811840686
"RTFDC1",0.0325360985146235,5.36165658342875,0.293871277243626,0.865910639685872
"NLRP2",0.256225339378905,6.19087557039653,21.9902990803889,0.0736194651116716
"SLC45A4",0.347145524440465,5.34656912786929,25.6124090733843,0.0737632830744385
"RNF10",-0.0382760185255242,7.1122011745026,0.668248427223826,0.71121847208712
"ZNF839",0.147407439524864,4.73868623744716,4.59266045057215,0.542798791638018
"ZDHHC6",-0.222704143847513,5.89735972387575,13.0681513061447,0.162125049529832
"GRAMD1B",-0.175679744693915,3.35232612040285,1.86648530201438,0.674296242658695
"RNH1",0.250230008691616,5.80968423318538,9.10090369731304,0.127260404961421
"NDUFS1",-0.253762034036782,6.59191309418215,23.3838207297554,0.0415972574315114
"RB1CC1",-0.447994425428855,6.27346073316161,47.0734424822021,0.00138589829663985
"ERP44",0.287962178207539,5.27648396381011,17.8893463616571,0.147848341278123
"ALAS1",-0.653037544000161,5.96824499251459,141.175926635663,3.33288171343086e-05
"BIRC3",0.695235902884353,3.86225711583293,43.3115807354597,0.0424066341653348
"AKAP11",0.0866276708921102,6.69302111905237,2.39298867913116,0.469545177362783
"GLRX2",-0.0807720153938232,2.59800045185556,0.353926802442751,0.890785103963224
"SNAPC1",-0.645109067076801,2.81319010968024,21.9637567529054,0.230556049673504
"DERA",-0.211559672699924,4.32776919915201,7.78112231176222,0.455395672462109
"STRAP",-0.209834968043856,6.93600116648299,20.436402297381,0.0569488353013717
"ABCC2",-3.02154123487153,6.59944012309638,1977.24219446238,2.96540430289356e-16
"DEF6",-0.358105884294321,5.05018853679395,21.6754520497223,0.0990273389358943
"PLEKHO1",-0.835890521740255,3.40526668788463,58.5601874491077,0.0456015986839393
"GCLM",0.879036407296242,4.93969620978894,134.132965807593,0.00012437372259485
"UBR2",0.246262104459694,6.24608487721913,19.1519971524044,0.0794871836498765
"EHD2",0.296659020528083,7.19296217258698,26.8525256354631,0.00319067568439531
"DEPDC1",-1.36337158408447,5.38177084571611,339.922982848729,4.33768536603978e-11
"CCDC28A",-0.153726042498548,3.52144421301838,2.14251944310487,0.693021974274961
"RRAGD",-0.163479341356463,5.49442418731188,7.34079202977029,0.374164201691538
"HSF2",-0.600566866831139,4.82672101937689,58.4387755472723,0.0114913969016414
"PHF20",-0.174763695259123,5.85002031292296,10.1508154082792,0.280388139375967
"HSD17B6",0.297738076362179,1.82436247472457,1.85024997176338,0.747107951461138
"NR1H3",-0.00397878305961813,3.5298050373156,0.0013461535620531,0.991805034005081
"TYMP",1.43328097606604,5.54683092429273,242.798450198427,3.96899359063129e-10
"NCAPH2",0.362423929411742,5.21049110616439,22.7035924583013,0.0757049097368989
"TOMM34",-0.428636472842149,5.68210067624368,49.0853386506654,0.0131949271284036
"SEC63",-0.0929537947462625,6.23299471302314,2.18201451251897,0.510013718544642
"KPNA6",0.155703830411087,7.15580209220301,11.6089677318273,0.126125671221989
"VIM",-1.67738414771487,2.72713959014046,137.7577177413,0.00525061466070584
"RTEL1-TNFRSF6B",0.649506679593979,2.6003771370649,16.6916827336729,0.273119348872124
"FAS",0.609008986427446,3.51379081416653,43.2789886208931,0.121463777669597
"RNASET2",0.320342328929392,4.12167444834552,14.2814522424024,0.296011560850385
"CD44",-0.244583892100098,10.5169546524807,28.9782660904929,0.000102732775181529
"KCNG1",0.246924070091377,4.2225738950261,6.10922733151132,0.401896134335052
"AGPAT4",-0.246341555137617,5.01751434307878,11.610105503627,0.260985796414688
"SLAMF7",1.40138802029348,1.72733281798117,23.9402836613544,0.176605016258374
"BTN3A1",1.53424622568527,5.71516591431178,498.208081382012,3.39361799833393e-12
"MIPEP",0.443231763004132,4.01053040045062,27.2770419885437,0.167079560929346
"PRKCH",-0.464842066560042,4.57561479629298,33.4175489518644,0.0734445855125078
"IFNGR1",0.381939737540903,5.25523461810331,38.1951793255155,0.0571790911584677
"B4GALT7",0.541525823844572,4.38594052597372,31.8226715950939,0.0516523510844767
"SH2D2A",0.21808749591603,1.60427390680566,0.820544903739165,0.841956081916119
"VRK2",0.0561846864982319,4.76205127081143,0.554139266046341,0.814969335990767
"VEZT",-0.200868543913207,5.91979790447686,11.7497475464293,0.203546742597835
"POU2F2",-0.022956182498482,2.08949065414841,0.0148278318149516,0.976388939885631
"BRD9",0.0763556953819987,5.5560667652841,1.58729471512408,0.670703615160603
"SNX1",0.257256282484298,7.18830727081286,34.3738728585469,0.0106457745290306
"TBPL1",-0.310217409775655,3.74253494139979,10.9586783152824,0.384801316347148
"ARNTL2",-0.42485987129538,4.9608423752908,37.1270158721762,0.0587131411311861
"BCLAF1",-0.112220934085164,7.85199944759029,3.94081678816951,0.159888849348961
"SLC39A9",0.30131682144197,6.96057910846978,36.4238539889362,0.00577859423658154
"ANK1",0.122000695239447,2.71401288903301,0.838688947443216,0.826146054769123
"TFB1M",-0.545496705482288,3.93153157794546,41.4114615434082,0.101851039575613
"RABEP1",0.0216702824751713,6.1016699151379,0.165405464578943,0.883369643238867
"HMGB3",-0.743668302536131,6.61089830093189,204.573368945459,3.38133186623032e-09
"NUP160",-0.0727478104453558,6.49137730093404,1.83171084943469,0.571931673772484
"BAK1",0.687203258624072,4.49986542404605,42.6784972876537,0.010271919504619
"IKZF2",2.39287741452046,3.9537507254787,411.45180396147,2.08112008652037e-10
"GRN",0.532475122547014,8.38501863721226,53.5871034769364,4.21189167741808e-06
"FAM13B",0.698584596110078,5.65752325971974,112.013315060811,6.6330703752108e-05
"ARHGAP31",-0.28783790251046,3.90334190788444,9.28736324568385,0.389709695353567
"CENPQ",-0.20496397920623,2.86060059316544,2.67574025574347,0.693204343086056
"SARS",-0.407564194622675,6.27618212317815,50.6788393728415,0.00355257366191931
"RANBP3",0.35440972258375,5.68190894285917,32.928755844719,0.0393732045733676
"ARID4A",0.0716236168991434,4.86759765768958,0.989239899144961,0.756386731899893
"TSSC1",-0.229577668524523,4.39352047315356,8.23389897670002,0.406378846481262
"PNPLA6",-0.329705255049739,6.8991476561504,17.4157178006858,0.00322606881987809
"IFT88",-0.0866040190452341,4.21936130413937,0.844011712592141,0.769041545578589
"ALG1",0.570305394393132,4.7888409704989,65.2204613277021,0.0172140624110916
"ZCCHC8",0.439891529898431,4.83911296755244,35.6031863773613,0.0603648576823435
"ABCF2",0.0216788720171911,6.13480060329375,0.1417857847567,0.881947987615791
"CHPF2",0.827633205371016,5.14814211660608,104.761262511281,9.26235860488548e-05
"FUT8",-0.835986506911907,5.32131228091245,115.790091812291,3.02286693149636e-05
"UBA6",-0.0886633014892134,6.62686246473379,2.22892888450555,0.469981528700048
"GAB2",-0.629385925373561,3.82580651280327,40.1872579911781,0.071195718060246
"ATP6V0A1",-0.0457642355874171,6.69878304966934,0.773301770030924,0.701996738854429
"PIAS1",0.0283604154132628,5.94377396946177,0.246202734829194,0.855988001434567
"SLC4A7",-0.511948289730264,5.30385759758981,50.9090881288655,0.0100237779071533
"MAP2K3",-0.265618152588397,5.4321143295929,11.7871805370016,0.158757277411268
"TMSB10",-1.62616852544495,9.11764167336444,1303.18794570598,5.09020451720544e-15
"ASTE1",-0.243750790231562,2.64074321358154,3.60071134799688,0.672863432420253
"RNF19A",-0.120278037735508,5.8093128879323,4.02349801798712,0.463738242760545
"PEX3",-0.126350355802796,3.6800438945763,1.74963619445952,0.729120120965061
"GABARAPL2",-0.220596043560325,5.45396452610116,13.6475574770185,0.237717776895744
"MYOC",0.23305103692269,1.08721727277561,0.821474792606972,0.841286514325841
"SH3YL1",0.868470893250631,5.74721937239137,145.978039793311,3.65983447139261e-07
"FAM136A",0.00213346720919441,5.86563284291039,0.0013779175415623,0.989385092751535
"VCL",-0.415694220694769,7.88743430535384,93.8555469967304,1.61717243712322e-07
"DEPDC1B",-0.530493752720216,4.16256067363577,42.4135225910591,0.0815312487442885
"DAPK2",0.389993692588018,3.56345129359495,13.9312280966904,0.308825905571277
"NSMAF",-0.163018126079526,5.41927801326372,6.9701910241458,0.38845097348348
"ADSS",-0.00737447047498992,5.25058717998813,0.00793276811226456,0.970695843109058
"TIMP2",0.185643721876821,8.20411377604941,16.2883241807421,0.00851330496766574
"RFC1",0.108971395172622,6.54792872261963,5.05274303789663,0.38742624066672
"TBC1D23",0.369707935092982,5.22570707804342,23.2957999533572,0.0684921526485898
"CUL3",-0.252805168679709,6.62974194588778,23.70791478596,0.0396669900153455
"MYOM2",0.220591617236663,2.30180597936882,1.83132411295611,0.747932844674132
"CYP46A1",0.395049094649606,2.32250104646073,5.97190250628093,0.56141030951445
"ZZZ3",0.212480472842994,6.27183300635194,13.2887980598621,0.126638087029717
"USP2",0.0114136250136156,3.06457539306997,0.00779065180848786,0.98073266982466
"TUBG2",-0.105549051615023,4.92668549487257,1.80787073325098,0.640652876356935
"RPL26L1",-0.378701142208329,3.44892675783526,15.1745702968893,0.347551729119714
"NSUN2",0.169972284812323,6.72738397177724,8.29266856278678,0.150986750023496
"FBXO42",0.356168238273162,5.16231538645914,26.2748688075402,0.0862960963678607
"MFAP3",0.0469149976680724,4.66290402440356,0.404633033941132,0.85062384261176
"MRI1",0.0778015084412298,3.96695735814427,0.475660395373101,0.810831913101101
"METTL1",0.312980945145653,3.83985759563988,12.8633501499752,0.360585106336937
"HOXC8",0.573841331449326,2.67256722939376,16.6233570965172,0.314652056188668
"AGA",-0.0227098771325798,3.24361321861041,0.0480983184202573,0.958565880282378
"PI4K2B",0.320240431506925,4.30113045139631,12.7601568271241,0.262976318307946
"BOD1L1",0.00494768142898764,6.66533836753825,0.00493346603610296,0.967379607560013
"MAT2B",-0.0802662426319658,5.8208426543924,1.74065555080836,0.623292154364105
"EDC4",0.174014810416982,6.16055958839692,7.28956873731403,0.229063843070477
"TRIO",0.542434219623231,7.48158229951672,164.02211965648,4.99566241577112e-09
"VCAN",-7.47835334910063,7.36246814846504,3750.21367508795,3.71692741464348e-18
"CLEC16A",0.458858941151555,5.57519920615729,54.307550529709,0.0104150770261578
"CDH1",0.976282473316256,8.20608492849347,562.711645898485,1.49900337978334e-12
"SKIV2L2",0.0776279611124773,6.32574593992342,1.76558571912875,0.569243381125323
"DNAH5",2.48009614201528,2.71447307251287,197.418731947342,0.000119304235253258
"ZFYVE16",0.328261520686419,6.01003302202837,18.1142767497488,0.0317911972323365
"FAM65A",-0.307974314707767,2.59428482853275,4.36997605921851,0.602594722534271
